Gene Name	max
SRSF11	199.638031
SRSF12	52.82838100000001
SRSF2	215.152405
SRSF3	282.871582
SRSF4	95.90403
SRSF5	476.37262
SRSF6	184.919403
SRSF7	186.545563
SRSF9	205.704926
SSB	420.766693
SSU72	306.785828
STAU1	136.590103
STAU2	134.216385
STN1	48.864132
STRAP	294.6718140000001
STRBP	136.159805
SUB1	473.305359
SUGP1	86.549446
SUGP2	303.334961
SUPT4H1	221.402161
SUPT5H	325.3704830000001
SUPT6H	122.346184
SUPV3L1	102.796021
SUZ12	100.485275
SWT1	75.134949
SYF2	212.69024700000003
SYMPK	153.05024699999996
SYNCRIP	144.149307
TAF15	186.33017
TARBP1	121.16127
TARBP2	55.63652800000001
TARDBP	102.230865
TARS1	666.931458
TARS2	76.99752
TARS3	49.32906
TBL3	106.638855
TBRG4	171.255905
TCERG1	226.17504900000003
TCOF1	129.077576
TDRD1	51.14996
TDRD10	134.817032
TDRD12	54.896976
TDRD15	41.97975200000001
TDRD3	199.061447
TDRD5	55.716267
TDRD6	47.991108
TDRD7	118.39843
TDRD9	92.535599
TDRKH	40.742191
TEFM	30.147657
TENT2	128.662598
TENT4A	55.370502
TENT4B	52.75053000000001
TENT5A	184.002502
TEP1	76.239548
TERT	38.900215
TEX13A	28.341726
TFAM	99.122925
TFB1M	61.787998
TFB2M	53.02138100000001
TFIP11	76.363312
TGS1	40.867779
THG1L	27.215111
THOC1	236.322098
THOC2	253.717224
THOC3	106.624229
THOC5	128.49649
THOC6	52.349754
THOC7	232.654037
THRAP3	147.022186
THUMPD1	93.882332
THUMPD2	27.516705
THUMPD3	106.988091
TIA1	421.630493
TIAL1	155.83757
TIPARP	171.677826
TLR3	30.384689
TLR7	31.433535
TLR8	120.27816
TNPO1	413.488861
TNPO2	265.686584
TNPO3	99.211029
TNRC6A	91.544144
TNRC6B	105.433685
TNRC6C	65.760941
TOE1	49.407845
TOP1	119.80249
TOP3B	58.35339000000001
TPR	204.340271
TRA2A	147.509796
TRA2B	341.546844
TRDMT1	21.51737
TRIM21	80.38535300000002
TRIM25	225.510574
TRIM56	25.823278
TRIM71	221.884903
TRIT1	76.869682
TRMT1	47.147415
TRMT10A	17.672989
TRMT10B	19.73213
TRMT10C	119.85125
TRMT11	78.861809
TRMT112	143.266846
TRMT12	40.104012
TRMT13	43.006027
TRMT1L	61.080894
TRMT2A	69.177612
TRMT2B	35.747879
TRMT44	73.94596899999998
TRMT5	32.376427
TRMT6	40.904617
TRMT61A	33.03167
TRMT61B	40.956245
TRMU	58.579071
TRNAU1AP	51.273148
TRNT1	65.918747
TRPT1	86.099312
TRUB1	71.06665
TRUB2	30.978983000000003
TSEN15	121.6222
TSEN2	37.098686
TSEN34	134.053055
TSEN54	71.87748
TSFM	268.028992
TSN	93.946503
TSNAX	150.98959399999995
TSR1	99.895027
TSR2	29.924103
TSR3	99.702492
TST	313.564301
TTF2	56.769154
TUFM	489.042908
TUT1	19.411047
TUT4	143.67378200000005
TUT7	69.135674
TXNL4A	70.535904
TXNL4B	30.615723
TYW1	46.964314
TYW3	62.653076
TYW5	16.986998
U2AF1	26.623358000000003
U2AF1L4	25.544197
U2AF2	135.087982
U2SURP	286.223877
UBA1	268.20608500000003
UBA52	1020.695862
UBAP2	69.254684
UBAP2L	252.694763
UBTF	202.020752
UHMK1	90.357956
UNK	83.35749799999998
UNKL	86.40918
UPF1	138.248306
UPF2	99.615265
UPF3A	284.468292
UPF3B	36.269138
URB1	40.438156
URB2	43.082661
URM1	39.568554
USB1	40.954636
USP10	99.647087
USP39	90.209557
UTP11	110.639221
UTP14A	78.15238199999997
UTP14C	7.286805999999999
UTP15	40.004837
UTP18	241.112915
UTP20	58.273235
UTP23	111.746056
UTP3	209.417877
UTP6	95.400955
VARS2	2.264262
WARS1	642.989014
WARS2	68.69502299999999
WBP4	43.133324
WDR12	35.95395999999999
WDR3	129.037216
WDR36	88.079903
WDR4	31.999424
WDR43	219.535934
WDR46	37.221748
WDR5	105.350426
WDR61	187.638748
WDR83	19.923008
WRAP53	24.503935
XAB2	98.718224
XPO1	382.092468
XPO4	92.674126
XPO5	119.421394
XPO6	888.605774
XPO7	379.458649
XPOT	215.762909
XRCC6	1576.3302
XRN1	172.60339399999995
XRN2	175.595474
YARS1	330.23584
YARS2	71.70564300000002
YBX1	1454.594727
YBX2	826.924561
YBX3	3744.375488
YRDC	56.71616700000001
YTHDC2	65.735855
YTHDF1	54.208969
YTHDF2	109.475296
YTHDF3	77.74202700000002
ZC3H10	19.905453
ZC3H11A	92.335472
ZC3H12A	394.252838
ZC3H12B	9.619386
ZC3H12C	27.884979
ZC3H12D	28.288122
ZC3H13	91.147346
ZC3H14	251.074448
ZC3H15	362.535553
ZC3H18	92.301155
ZC3H3	52.720379
ZC3H4	54.53480500000001
ZC3H6	28.593988
ZC3H7A	90.453369
ZC3H7B	154.68508899999995
ZC3H8	47.640606
ZC3HAV1	148.381851
ZC3HAV1L	71.771294
ZC3HC1	59.060013
ZCCHC13	37.143997
ZCCHC14	112.042282
ZCCHC17	137.662216
ZCCHC2	53.470264
ZCCHC24	121.41861000000002
ZCCHC3	58.169518
ZCCHC7	398.533264
ZCCHC8	183.733383
ZCCHC9	47.700039
ZCRB1	153.68019099999995
ZFC3H1	159.985703
ZFP36	856.023743
ZFP36L1	357.30072
ZFP36L2	316.737183
ZFR	118.297691
ZFR2	46.856918
ZGPAT	48.345078
ZMAT2	122.853127
ZMAT3	81.311493
ZMAT5	78.109871
ZNF106	1570.84375
ZNF239	16.740538
ZNF326	39.265076
ZNF346	54.908939
ZNF385A	93.286598
ZNF473	128.566116
ZNF579	36.541893
ZNF598	53.016338
ZNF622	73.562958
ZNF638	315.86554
ZNF768	144.504089
ZNFX1	284.506012
ZNHIT6	17.296785
ZRANB2	170.641418
ZRSR2	21.935991
ZRSR2P1	9.983853
