Gene Name	max
SF3B5	320.8496
SF3B6	350.6168
SFPQ	526.2936
SFSWAP	74.70692
SHQ1	103.1456
SIDT1	23.69987
SIDT2	249.2446
MTREX	134.8013
SLBP	246.481
SLC4A1AP	677.6532
SLIRP	508.0103
SLTM	267.5476
SLU7	124.4395
SMAD1	175.8578
SMAD2	274.7543
SMAD3	222.6139
SMAD4	102.3241
SMAD5	53.61574
SMAD6	45.74065
SMAD7	76.65581
SMAD9	93.83404
SMG1	171.7353
SMG5	200.5382
SMG6	81.55394
SMG7	83.10767
SMG8	33.004670000000004
SMG9	126.9526
SMN1	120.8255
SMN2	204.7746
SMNDC1	74.45029
SND1	323.0167
SNIP1	24.40977
SNRNP200	222.6048
SNRNP25	103.9349
SNRNP27	55.71451
SNRNP35	61.583859999999994
SNRNP40	117.9472
SNRNP48	52.92364
SNRNP70	350.6324
SNRPA	326.5195
SNRPA1	223.5282
SNRPB	714.5007
SNRPB2	295.4941
SNRPC	422.8218
SNRPD1	483.3156
SNRPD2	1363.6529999999998
SNRPD3	398.8489
SNRPE	512.3359
SNRPF	154.4219
SNRPG	664.5779
SNRPN	1014.22
SNU13	765.0642
SNUPN	71.18841
SNW1	138.7339
SON	1056.1680000000001
SPATS2	117.9334
SPATS2L	367.6687
SPEN	93.30578
SPOUT1	92.45382
SRA1	107.50399999999999
SRBD1	43.08528
SREK1	134.8521
SRFBP1	28.17877
SRP14	575.9458
SRP19	152.9986
SRP54	150.8314
SRP68	138.8996
SRP72	182.2553
SRP9	736.9478
SRPK2	147.1346
SRPRA	269.267
SRRM1	189.4924
SRRM2	633.5052
SRRM4	67.22372
SRRT	301.5566
SRSF1	575.6828
SRSF11	335.0514
SRSF12	30.43161
SRSF2	547.3667
SRSF3	665.1723
SRSF4	179.6951
SRSF5	850.3203
SRSF6	326.2991
SRSF7	396.6192
SRSF9	340.4167
SSB	389.9428
SSU72	569.9055
STAU1	135.862
STAU2	148.5896
STRAP	389.8287
STRBP	134.4677
SUB1	933.9362
SUGP1	56.821180000000005
SUGP2	191.9159
SUPT4H1	367.1555
SUPT5H	736.4166
SUPT6H	100.1231
SUPV3L1	191.6237
SUZ12	125.6947
SWT1	54.02834
SYF2	163.3007
SYMPK	238.5418
SYNCRIP	236.445
TAF15	429.0623
TARBP1	203.6019
TARBP2	88.41595
TARDBP	336.1058
TARS1	362.27099999999996
TARS2	83.76244
TARS3	55.35736
TBL3	70.28079
TBRG4	205.3498
TCERG1	207.9951
TCOF1	132.7311
TDRD1	14.125279999999998
TDRD10	97.46883000000001
TDRD12	42.41514
TDRD15	4.849538
TDRD3	281.8886
TDRD5	36.05856
TDRD6	50.568490000000004
TDRD7	79.28304
TDRD9	128.1493
TDRKH	55.023509999999995
TEFM	24.69803
TEP1	97.71736
TERT	78.1999
TEX13A	12.78622
TFAM	165.6101
TFB1M	70.23182
TFB2M	53.58096
TFIP11	74.63015
TGS1	53.3749
THG1L	35.88928
THOC1	107.0238
THOC2	144.6118
THOC3	227.6256
THOC5	110.1147
THOC6	89.67282
THOC7	256.0281
THRAP3	158.6233
THUMPD1	68.586
THUMPD2	46.803000000000004
THUMPD3	128.0553
TIA1	228.3145
TIAL1	190.7417
TIPARP	152.6431
TLR3	42.76141
TLR7	26.02429
TLR8	70.49457
TNPO1	289.9437
TNPO2	185.0956
TNPO3	120.4054
TNRC6A	95.66292
TNRC6B	31.15183
TNRC6C	118.95
TOE1	47.87458
TOP1	222.829
TOP3B	97.14941999999999
TPR	154.9848
TRA2A	174.1232
TRA2B	474.1855
TRDMT1	20.38253
TRIM21	80.86366
TRIM25	130.2139
TRIM56	44.07522
TRIM71	110.6781
TRIT1	73.89152
TRMT1	106.0033
TRMT10A	23.33128
TRMT10B	16.5798
TRMT10C	76.31791
TRMT11	41.84619
TRMT112	403.1254
TRMT12	34.51171
TRMT13	44.58368
TRMT1L	51.5129
TRMT2A	139.2226
TRMT2B	43.82786
TRMT44	21.46405
TRMT5	36.14141
TRMT6	71.69917
TRMT61A	33.89647
TRMT61B	57.57196
TRMU	87.98057
TRNAU1AP	73.84024000000001
TRNT1	64.51481
RO60	74.04598
TRPT1	108.307
TRUB1	43.721000000000004
TRUB2	94.36358
TSEN15	133.4087
TSEN2	35.65701
TSEN34	342.5149
TSEN54	82.62194000000001
TSFM	577.1073
TSN	137.7101
TSNAX	96.82791999999999
TSR1	124.3109
TSR2	92.94017
TSR3	87.38113
TST	278.5582
TTF2	105.2407
TUFM	381.9326
TUT1	34.279759999999996
TXNL4A	276.4169
TXNL4B	40.73298
TYW1	55.48924
TYW3	54.0351
TYW5	13.135
U2AF1	95.33230999999999
U2AF1L4	31.68242
U2AF2	322.8611
U2SURP	207.6828
UBA1	409.347
UBA52	4012.842
UBAP2	65.11332
UBAP2L	337.37300000000005
UBTF	172.15599999999998
UHMK1	84.15907
UNK	88.69067
UNKL	60.524440000000006
UPF1	94.09026
UPF2	52.512530000000005
UPF3A	99.41187
UPF3B	98.72235
URB1	73.16977
URB2	40.94304
URM1	173.7923
USB1	120.542
USP10	174.5904
USP39	125.7306
UTP11	207.68
UTP14A	77.38243
UTP14C	15.212620000000001
UTP15	38.38315
UTP18	173.0805
UTP20	34.55859
UTP23	43.325990000000004
UTP3	79.25573
UTP6	133.2356
VARS2	63.06126999999999
WARS1	1582.205
WARS2	48.867
WBP4	44.99889
WDR12	122.4344
WDR3	214.5669
WDR36	72.37143
WDR4	60.03795
WDR43	139.09799999999998
WDR46	149.5779
WDR5	83.75175
WDR61	193.2809
WDR83	38.51737
WRAP53	50.33232
XAB2	64.45966999999999
XPO1	391.6411
XPO4	35.450140000000005
XPO5	153.0374
XPO6	178.2197
XPO7	83.98424
XPOT	323.8846
XRCC6	1308.107
XRN1	55.47574
XRN2	177.0722
YARS1	630.6604
YARS2	92.59318
YBX1	2819.665
YBX2	1133.62
YBX3	14927.39
YRDC	42.96363
YTHDC2	48.75229
YTHDF1	83.47245
YTHDF2	160.88299999999998
YTHDF3	86.12008
ZC3H10	8.601655000000001
ZC3H11A	163.5175
ZC3H12A	75.97041999999999
ZC3H12B	10.606060000000001
ZC3H12C	45.321870000000004
ZC3H12D	45.07025
ZC3H13	98.45199000000001
ZC3H14	322.0604
ZC3H15	314.2353
ZC3H18	86.06329000000001
ZC3H3	37.03119
ZC3H4	76.39029000000001
ZC3H6	12.32359
ZC3H7A	102.9982
ZC3H7B	127.56200000000001
ZC3H8	60.822030000000005
ZC3HAV1	79.96505
ZC3HAV1L	42.20405
ZC3HC1	57.65631
TUT4	92.84894
ZCCHC13	36.03219
ZCCHC14	65.71248
ZCCHC17	124.2044
ZCCHC2	41.29902
ZCCHC24	108.2125
ZCCHC3	53.93257
RTL3	9.010094
TUT7	35.228390000000005
ZCCHC7	583.1303
ZCCHC8	374.1523
ZCCHC9	63.202980000000004
ZCRB1	124.7034
ZFC3H1	53.931290000000004
ZFP36	1179.857
ZFP36L1	937.915
ZFP36L2	323.3048
ZFR	166.6432
ZFR2	25.06448
ZGPAT	33.32374
ZMAT2	182.4341
ZMAT3	68.63789
ZMAT5	53.52936
ZNF106	141.487
ZNF239	30.65033
ZNF326	53.00524
ZNF346	51.136990000000004
ZNF385A	194.0091
ZNF473	72.35459
ZNF579	30.88958
ZNF598	79.89168000000001
ZNF622	74.68679
ZNF638	132.9856
ZNF768	58.829080000000005
ZNFX1	115.6989
ZNHIT6	47.309670000000004
ZRANB2	180.5775
ZRSR2P1	2.383388
ZRSR2	32.91805
DAZ3	1
FRG1BP	1
RBMY1D	1
REXO5	1
